,Unnamed: 0,Unnamed: 0.1,video_id,labeler_2,labeler_1,start_seconds,end_seconds,duration,start_frame,end_frame,labeler_3
329,329,329,0FHE1jSN3w0,cutting,background,696.0,701.0,5,10440,10515,cutting
330,330,330,0FHE1jSN3w0,cutting,background,701.0,706.0,5,10515,10590,cutting
331,331,331,0FHE1jSN3w0,cutting,background,706.0,711.0,5,10590,10665,cutting
332,332,332,0FHE1jSN3w0,cutting,background,711.0,716.0,5,10665,10740,cutting
333,333,333,0FHE1jSN3w0,cutting,background,716.0,721.0,5,10740,10815,cutting
334,334,334,0FHE1jSN3w0,cutting,background,721.0,726.0,5,10815,10890,cutting
335,335,335,0FHE1jSN3w0,cutting,background,726.0,731.0,5,10890,10965,cutting
336,336,336,0FHE1jSN3w0,cutting,background,731.0,736.0,5,10965,11040,cutting
337,337,337,0FHE1jSN3w0,cutting,background,736.0,741.0,5,11040,11115,cutting
338,338,338,0FHE1jSN3w0,cutting,background,741.0,746.0,5,11115,11190,cutting
339,339,339,0FHE1jSN3w0,cutting,background,746.0,751.0,5,11190,11265,cutting
340,340,340,0FHE1jSN3w0,cutting,background,751.0,756.0,5,11265,11340,cutting
341,341,341,0FHE1jSN3w0,cutting,background,756.0,761.0,5,11340,11415,cutting
342,342,342,0FHE1jSN3w0,cutting,background,761.0,766.0,5,11415,11490,cutting
343,343,343,0FHE1jSN3w0,cutting,background,766.0,771.0,5,11490,11565,cutting
344,344,344,0FHE1jSN3w0,cutting,background,771.0,776.0,5,11565,11640,cutting
345,345,345,0FHE1jSN3w0,cutting,background,776.0,781.0,5,11640,11715,cutting
346,346,346,0FHE1jSN3w0,cutting,background,781.0,786.0,5,11715,11790,cutting
347,347,347,0FHE1jSN3w0,cutting,background,786.0,791.0,5,11790,11865,cutting
348,348,348,0FHE1jSN3w0,cutting,background,791.0,796.0,5,11865,11940,cutting
349,349,349,0FHE1jSN3w0,cutting,background,796.0,801.0,5,11940,12015,cutting
350,350,350,0FHE1jSN3w0,cutting,background,801.0,806.0,5,12015,12090,cutting
351,351,351,0FHE1jSN3w0,cutting,background,806.0,811.0,5,12090,12165,cutting
352,352,352,0FHE1jSN3w0,cutting,background,811.0,816.0,5,12165,12240,cutting
353,353,353,0FHE1jSN3w0,cutting,background,816.0,821.0,5,12240,12315,cutting
354,354,354,0FHE1jSN3w0,cutting,background,821.0,826.0,5,12315,12390,cutting
355,355,355,0FHE1jSN3w0,cutting,background,826.0,831.0,5,12390,12465,cutting
356,356,356,0FHE1jSN3w0,cutting,background,831.0,836.0,5,12465,12540,cutting
357,357,357,0FHE1jSN3w0,cutting,background,836.0,841.0,5,12540,12615,cutting
358,358,358,0FHE1jSN3w0,cutting,background,841.0,846.0,5,12615,12690,cutting
359,359,359,0FHE1jSN3w0,cutting,background,846.0,851.0,5,12690,12765,cutting
360,360,360,0FHE1jSN3w0,cutting,background,851.0,856.0,5,12765,12840,cutting
361,361,361,0FHE1jSN3w0,cutting,background,856.0,861.0,5,12840,12915,cutting
362,362,362,0FHE1jSN3w0,cutting,background,861.0,866.0,5,12915,12990,cutting
363,363,363,0FHE1jSN3w0,cutting,background,866.0,871.0,5,12990,13065,cutting
364,364,364,0FHE1jSN3w0,cutting,background,871.0,876.0,5,13065,13140,cutting
365,365,365,0FHE1jSN3w0,cutting,background,876.0,881.0,5,13140,13215,cutting
366,366,366,0FHE1jSN3w0,cutting,background,881.0,886.0,5,13215,13290,cutting
367,367,367,0FHE1jSN3w0,cutting,background,886.0,891.0,5,13290,13365,cutting
368,368,368,0FHE1jSN3w0,cutting,background,891.0,896.0,5,13365,13440,cutting
369,369,369,0FHE1jSN3w0,cutting,background,896.0,901.0,5,13440,13515,cutting
370,370,370,0FHE1jSN3w0,cutting,background,901.0,906.0,5,13515,13590,cutting
371,371,371,0FHE1jSN3w0,cutting,background,906.0,911.0,5,13590,13665,cutting
372,372,372,0FHE1jSN3w0,cutting,background,911.0,916.0,5,13665,13740,cutting
373,373,373,0FHE1jSN3w0,cutting,background,916.0,921.0,5,13740,13815,cutting
374,374,374,0FHE1jSN3w0,cutting,background,921.0,926.0,5,13815,13890,cutting
375,375,375,0FHE1jSN3w0,cutting,background,926.0,931.0,5,13890,13965,cutting
376,376,376,0FHE1jSN3w0,cutting,background,931.0,936.0,5,13965,14040,cutting
377,377,377,0FHE1jSN3w0,cutting,background,936.0,941.0,5,14040,14115,cutting
378,378,378,0FHE1jSN3w0,cutting,background,941.0,946.0,5,14115,14190,cutting
379,379,379,0FHE1jSN3w0,cutting,background,946.0,951.0,5,14190,14265,cutting
380,380,380,0FHE1jSN3w0,cutting,background,951.0,956.0,5,14265,14340,cutting
381,381,381,0FHE1jSN3w0,cutting,background,956.0,961.0,5,14340,14415,cutting
382,382,382,0FHE1jSN3w0,cutting,background,961.0,966.0,5,14415,14490,cutting
383,383,383,0FHE1jSN3w0,cutting,background,966.0,971.0,5,14490,14565,cutting
384,384,384,0FHE1jSN3w0,cutting,background,971.0,976.0,5,14565,14640,cutting
385,385,385,0FHE1jSN3w0,cutting,background,976.0,981.0,5,14640,14715,cutting
386,386,386,0FHE1jSN3w0,cutting,background,981.0,986.0,5,14715,14790,cutting
387,387,387,0FHE1jSN3w0,cutting,background,986.0,991.0,5,14790,14865,cutting
388,388,388,0FHE1jSN3w0,cutting,background,991.0,996.0,5,14865,14940,cutting
389,389,389,0FHE1jSN3w0,cutting,background,996.0,1001.0,5,14940,15015,cutting
390,390,390,0FHE1jSN3w0,cutting,background,1001.0,1006.0,5,15015,15090,cutting
391,391,391,0FHE1jSN3w0,cutting,background,1006.0,1011.0,5,15090,15165,cutting
392,392,392,0FHE1jSN3w0,tying,background,1011.0,1016.0,5,15165,15240,tying
393,393,393,0FHE1jSN3w0,cutting,background,1016.0,1021.0,5,15240,15315,abstain
394,394,394,0FHE1jSN3w0,cutting,background,1021.0,1026.0,5,15315,15390,abstain
395,395,395,0FHE1jSN3w0,cutting,background,1026.0,1031.0,5,15390,15465,abstain
396,396,396,0FHE1jSN3w0,cutting,background,1031.0,1036.0,5,15465,15540,abstain
397,397,397,0FHE1jSN3w0,tying,background,1036.0,1041.0,5,15540,15615,tying
398,398,398,0FHE1jSN3w0,tying,background,1041.0,1046.0,5,15615,15690,tying
399,399,399,0FHE1jSN3w0,cutting,background,1046.0,1051.0,5,15690,15765,cutting
400,400,400,0FHE1jSN3w0,cutting,background,1051.0,1056.0,5,15765,15840,cutting
401,401,401,0FHE1jSN3w0,cutting,background,1056.0,1061.0,5,15840,15915,cutting
402,402,402,0FHE1jSN3w0,cutting,background,1061.0,1066.0,5,15915,15990,cutting
403,403,403,0FHE1jSN3w0,cutting,background,1066.0,1071.0,5,15990,16065,cutting
404,404,404,0FHE1jSN3w0,tying,background,1071.0,1076.0,5,16065,16140,tying
405,405,405,0FHE1jSN3w0,tying,background,1076.0,1081.0,5,16140,16215,tying
406,406,406,0FHE1jSN3w0,tying,background,1081.0,1086.0,5,16215,16290,tying
407,407,407,0FHE1jSN3w0,tying,background,1086.0,1091.0,5,16290,16365,tying
408,408,408,0FHE1jSN3w0,background,background,1091.0,1096.0,5,16365,16440,
409,409,409,0FHE1jSN3w0,cutting,background,1096.0,1101.0,5,16440,16515,cutting
410,410,410,0FHE1jSN3w0,cutting,background,1101.0,1106.0,5,16515,16590,cutting
411,411,411,0FHE1jSN3w0,cutting,background,1106.0,1111.0,5,16590,16665,cutting
412,412,412,0FHE1jSN3w0,cutting,background,1111.0,1116.0,5,16665,16740,cutting
413,413,413,0FHE1jSN3w0,cutting,background,1116.0,1121.0,5,16740,16815,cutting
414,414,414,0FHE1jSN3w0,background,background,1121.0,1126.0,5,16815,16890,
415,415,415,0FHE1jSN3w0,cutting,background,1126.0,1131.0,5,16890,16965,background
416,416,416,0FHE1jSN3w0,tying,background,1131.0,1136.0,5,16965,17040,tying
417,417,417,0FHE1jSN3w0,tying,background,1136.0,1141.0,5,17040,17115,tying
418,418,418,0FHE1jSN3w0,tying,background,1141.0,1146.0,5,17115,17190,tying
419,419,419,0FHE1jSN3w0,background,background,1146.0,1151.0,5,17190,17265,
420,420,420,0FHE1jSN3w0,cutting,background,1151.0,1156.0,5,17265,17340,background
421,421,421,0FHE1jSN3w0,tying,background,1156.0,1161.0,5,17340,17415,tying
422,422,422,0FHE1jSN3w0,tying,background,1161.0,1166.0,5,17415,17490,tying
423,423,423,0FHE1jSN3w0,tying,background,1166.0,1171.0,5,17490,17565,tying
424,424,424,0FHE1jSN3w0,background,background,1171.0,1176.0,5,17565,17640,
425,425,425,0FHE1jSN3w0,background,background,1176.0,1181.0,5,17640,17715,
426,426,426,0FHE1jSN3w0,suturing,background,1181.0,1186.0,5,17715,17790,background
427,427,427,0FHE1jSN3w0,suturing,background,1186.0,1191.0,5,17790,17865,background
428,428,428,0FHE1jSN3w0,background,background,1191.0,1196.0,5,17865,17940,
429,429,429,0FHE1jSN3w0,background,background,1196.0,1201.0,5,17940,18015,
430,430,430,0FHE1jSN3w0,tying,background,1201.0,1206.0,5,18015,18090,tying
431,431,431,0FHE1jSN3w0,tying,background,1206.0,1211.0,5,18090,18165,tying
432,432,432,0FHE1jSN3w0,suturing,background,1211.0,1216.0,5,18165,18240,suturing
433,433,433,0FHE1jSN3w0,suturing,background,1216.0,1221.0,5,18240,18315,suturing
434,434,434,0FHE1jSN3w0,tying,background,1221.0,1226.0,5,18315,18390,tying
435,435,435,0FHE1jSN3w0,background,background,1226.0,1231.0,5,18390,18465,
436,436,436,0FHE1jSN3w0,cutting,background,1231.0,1236.0,5,18465,18540,abstain
437,437,437,0FHE1jSN3w0,cutting,background,1236.0,1241.0,5,18540,18615,abstain
438,438,438,0FHE1jSN3w0,suturing,suturing,1242.0,1247.0,5,18630,18705,
439,439,439,0FHE1jSN3w0,suturing,suturing,1247.0,1252.0,5,18705,18780,
440,440,440,0FHE1jSN3w0,tying,suturing,1254.0,1259.0,5,18810,18885,
441,441,441,0FHE1jSN3w0,suturing,suturing,1260.0,1265.0,5,18900,18975,
442,442,442,0FHE1jSN3w0,suturing,suturing,1265.0,1270.0,5,18975,19050,
443,443,443,0FHE1jSN3w0,suturing,suturing,1270.0,1275.0,5,19050,19125,
444,444,444,0FHE1jSN3w0,suturing,suturing,1275.0,1280.0,5,19125,19200,
445,445,445,0FHE1jSN3w0,suturing,suturing,1280.0,1285.0,5,19200,19275,
446,446,446,0FHE1jSN3w0,suturing,suturing,1285.0,1290.0,5,19275,19350,
447,447,447,0FHE1jSN3w0,suturing,suturing,1290.0,1295.0,5,19350,19425,
448,448,448,0FHE1jSN3w0,suturing,suturing,1295.0,1300.0,5,19425,19500,
449,449,449,0FHE1jSN3w0,suturing,suturing,1300.0,1305.0,5,19500,19575,
450,450,450,0FHE1jSN3w0,suturing,suturing,1305.0,1310.0,5,19575,19650,
451,451,451,0FHE1jSN3w0,suturing,suturing,1310.0,1315.0,5,19650,19725,
452,452,452,0FHE1jSN3w0,suturing,suturing,1315.0,1320.0,5,19725,19800,
453,453,453,0FHE1jSN3w0,suturing,suturing,1320.0,1325.0,5,19800,19875,
454,454,454,0FHE1jSN3w0,suturing,suturing,1325.0,1330.0,5,19875,19950,
455,455,455,0FHE1jSN3w0,suturing,suturing,1330.0,1335.0,5,19950,20025,
456,456,456,0FHE1jSN3w0,suturing,suturing,1335.0,1340.0,5,20025,20100,
457,457,457,0FHE1jSN3w0,suturing,suturing,1340.0,1345.0,5,20100,20175,
458,458,458,0FHE1jSN3w0,suturing,background,1346.0,1351.0,5,20190,20265,suturing
459,459,459,0FHE1jSN3w0,suturing,background,1351.0,1356.0,5,20265,20340,suturing
460,460,460,0FHE1jSN3w0,suturing,background,1356.0,1361.0,5,20340,20415,suturing
461,461,461,0FHE1jSN3w0,suturing,background,1361.0,1366.0,5,20415,20490,suturing
462,462,462,0FHE1jSN3w0,suturing,background,1366.0,1371.0,5,20490,20565,suturing
463,463,463,0FHE1jSN3w0,suturing,suturing,1374.0,1379.0,5,20610,20685,
464,464,464,0FHE1jSN3w0,suturing,suturing,1379.0,1384.0,5,20685,20760,
465,465,465,0FHE1jSN3w0,suturing,suturing,1390.0,1395.0,5,20850,20925,
466,466,466,0FHE1jSN3w0,suturing,suturing,1395.0,1400.0,5,20925,21000,
467,467,467,0FHE1jSN3w0,suturing,suturing,1400.0,1405.0,5,21000,21075,
468,468,468,0FHE1jSN3w0,suturing,suturing,1405.0,1410.0,5,21075,21150,
469,469,469,0FHE1jSN3w0,suturing,suturing,1410.0,1415.0,5,21150,21225,
470,470,470,0FHE1jSN3w0,suturing,suturing,1415.0,1420.0,5,21225,21300,
471,471,471,0FHE1jSN3w0,suturing,suturing,1420.0,1425.0,5,21300,21375,
472,472,472,0FHE1jSN3w0,suturing,suturing,1425.0,1430.0,5,21375,21450,
473,473,473,0FHE1jSN3w0,suturing,suturing,1430.0,1435.0,5,21450,21525,
474,474,474,0FHE1jSN3w0,suturing,suturing,1435.0,1440.0,5,21525,21600,
475,475,475,0FHE1jSN3w0,suturing,suturing,1440.0,1445.0,5,21600,21675,
476,476,476,0FHE1jSN3w0,suturing,suturing,1445.0,1450.0,5,21675,21750,
477,477,477,0FHE1jSN3w0,suturing,suturing,1450.0,1455.0,5,21750,21825,
478,478,478,0FHE1jSN3w0,suturing,background,1459.0,1464.0,5,21885,21960,suturing
479,479,479,0FHE1jSN3w0,background,background,1464.0,1469.0,5,21960,22035,
480,480,480,0VMxXsqmxYg,background,background,0.0,5.0,5,0,75,
481,481,481,0VMxXsqmxYg,background,background,5.0,10.0,5,75,150,
482,482,482,0VMxXsqmxYg,cutting,background,10.0,15.0,5,150,225,background
483,483,483,0VMxXsqmxYg,cutting,background,15.0,20.0,5,225,300,background
484,484,484,0VMxXsqmxYg,background,background,20.0,25.0,5,300,375,
485,485,485,0VMxXsqmxYg,background,background,25.0,30.0,5,375,450,
486,486,486,0VMxXsqmxYg,background,background,30.0,35.0,5,450,525,
487,487,487,0VMxXsqmxYg,background,background,35.0,40.0,5,525,600,
488,488,488,0VMxXsqmxYg,cutting,cutting,43.0,48.0,5,645,720,
489,489,489,0VMxXsqmxYg,cutting,cutting,48.0,53.0,5,720,795,
490,490,490,0VMxXsqmxYg,cutting,background,56.0,61.0,5,840,915,cutting
491,491,491,0VMxXsqmxYg,cutting,cutting,61.0,66.0,5,915,990,
492,492,492,0VMxXsqmxYg,cutting,cutting,66.0,71.0,5,990,1065,
493,493,493,0VMxXsqmxYg,cutting,cutting,71.0,76.0,5,1065,1140,
494,494,494,0VMxXsqmxYg,cutting,cutting,76.0,81.0,5,1140,1215,
495,495,495,0VMxXsqmxYg,cutting,background,85.0,90.0,5,1275,1350,cutting
496,496,496,0oxhRpSq850,background,background,0.0,5.0,5,0,75,
497,497,497,0oxhRpSq850,background,background,5.0,10.0,5,75,150,
498,498,498,0oxhRpSq850,background,background,10.0,15.0,5,150,225,
499,499,499,0oxhRpSq850,cutting,cutting,16.0,21.0,5,240,315,
500,500,500,0oxhRpSq850,cutting,background,24.0,29.0,5,360,435,cutting
501,501,501,0oxhRpSq850,cutting,background,29.0,34.0,5,435,510,cutting
502,502,502,0oxhRpSq850,cutting,background,34.0,39.0,5,510,585,cutting
503,503,503,0oxhRpSq850,cutting,background,39.0,44.0,5,585,660,cutting
504,504,504,0oxhRpSq850,cutting,background,44.0,49.0,5,660,735,cutting
505,505,505,0oxhRpSq850,cutting,background,49.0,54.0,5,735,810,cutting
506,506,506,0oxhRpSq850,cutting,background,54.0,59.0,5,810,885,cutting
507,507,507,0oxhRpSq850,cutting,cutting,60.0,65.0,5,900,975,
508,508,508,0oxhRpSq850,cutting,cutting,65.0,70.0,5,975,1050,
509,509,509,0oxhRpSq850,cutting,background,70.0,75.0,5,1050,1125,cutting
510,510,510,0oxhRpSq850,cutting,background,75.0,80.0,5,1125,1200,cutting
511,511,511,0oxhRpSq850,cutting,background,80.0,85.0,5,1200,1275,cutting
512,512,512,0oxhRpSq850,cutting,background,85.0,90.0,5,1275,1350,cutting
513,513,513,0oxhRpSq850,cutting,background,90.0,95.0,5,1350,1425,cutting
514,514,514,0oxhRpSq850,cutting,cutting,98.0,103.0,5,1470,1545,
515,515,515,0oxhRpSq850,cutting,cutting,103.0,108.0,5,1545,1620,
516,516,516,0oxhRpSq850,cutting,cutting,108.0,113.0,5,1620,1695,
517,517,517,0oxhRpSq850,cutting,background,114.0,119.0,5,1710,1785,cutting
518,518,518,0oxhRpSq850,cutting,background,119.0,124.0,5,1785,1860,cutting
519,519,519,0oxhRpSq850,cutting,background,124.0,129.0,5,1860,1935,cutting
520,520,520,0oxhRpSq850,cutting,background,129.0,134.0,5,1935,2010,cutting
521,521,521,0oxhRpSq850,cutting,background,134.0,139.0,5,2010,2085,cutting
522,522,522,0oxhRpSq850,cutting,background,139.0,144.0,5,2085,2160,cutting
523,523,523,0oxhRpSq850,cutting,background,144.0,149.0,5,2160,2235,cutting
524,524,524,0oxhRpSq850,cutting,background,149.0,154.0,5,2235,2310,cutting
525,525,525,0oxhRpSq850,cutting,cutting,158.0,163.0,5,2370,2445,
526,526,526,0oxhRpSq850,cutting,cutting,163.0,168.0,5,2445,2520,
527,527,527,0oxhRpSq850,cutting,background,169.0,174.0,5,2535,2610,cutting
528,528,528,0oxhRpSq850,cutting,background,174.0,179.0,5,2610,2685,cutting
529,529,529,0oxhRpSq850,background,background,179.0,184.0,5,2685,2760,
530,530,530,0oxhRpSq850,background,background,184.0,189.0,5,2760,2835,
531,531,531,0oxhRpSq850,cutting,background,189.0,194.0,5,2835,2910,background
532,532,532,0oxhRpSq850,suturing,suturing,198.0,203.0,5,2970,3045,
533,533,533,0oxhRpSq850,suturing,suturing,203.0,208.0,5,3045,3120,
534,534,534,0oxhRpSq850,suturing,suturing,208.0,213.0,5,3120,3195,
535,535,535,0oxhRpSq850,suturing,suturing,213.0,218.0,5,3195,3270,
536,536,536,0oxhRpSq850,suturing,suturing,218.0,223.0,5,3270,3345,
537,537,537,0oxhRpSq850,suturing,suturing,223.0,228.0,5,3345,3420,
538,538,538,0oxhRpSq850,suturing,suturing,228.0,233.0,5,3420,3495,
539,539,539,0oxhRpSq850,background,background,236.0,241.0,5,3540,3615,
540,540,540,0oxhRpSq850,background,background,241.0,246.0,5,3615,3690,
541,541,541,0oxhRpSq850,background,background,246.0,251.0,5,3690,3765,
542,542,542,0oxhRpSq850,abstain,background,251.0,256.0,5,3765,3840,background
543,543,543,0oxhRpSq850,abstain,background,256.0,261.0,5,3840,3915,background
544,544,544,0oxhRpSq850,abstain,background,261.0,266.0,5,3915,3990,background
545,545,545,0oxhRpSq850,abstain,background,266.0,271.0,5,3990,4065,background
546,546,546,0oxhRpSq850,abstain,background,271.0,276.0,5,4065,4140,background
547,547,547,0oxhRpSq850,abstain,background,276.0,281.0,5,4140,4215,background
548,548,548,0oxhRpSq850,abstain,background,281.0,286.0,5,4215,4290,background
549,549,549,0oxhRpSq850,abstain,background,286.0,291.0,5,4290,4365,background
550,550,550,0oxhRpSq850,abstain,background,291.0,296.0,5,4365,4440,background
551,551,551,0oxhRpSq850,abstain,background,296.0,301.0,5,4440,4515,background
552,552,552,0sN_jPLnyIE,cutting,background,0.0,5.0,5,0,75,cutting
553,553,553,0sN_jPLnyIE,cutting,background,5.0,10.0,5,75,150,cutting
554,554,554,0sN_jPLnyIE,background,background,10.0,15.0,5,150,225,
555,555,555,0sN_jPLnyIE,cutting,background,15.0,20.0,5,225,300,background
556,556,556,0sN_jPLnyIE,background,background,20.0,25.0,5,300,375,
557,557,557,0sN_jPLnyIE,background,background,25.0,30.0,5,375,450,
558,558,558,0sN_jPLnyIE,cutting,background,30.0,35.0,5,450,525,cutting
559,559,559,0sN_jPLnyIE,cutting,background,35.0,40.0,5,525,600,cutting
560,560,560,0sN_jPLnyIE,cutting,background,40.0,45.0,5,600,675,cutting
561,561,561,0sN_jPLnyIE,cutting,background,45.0,50.0,5,675,750,cutting
562,562,562,0sN_jPLnyIE,cutting,cutting,50.0,55.0,5,750,825,
563,563,563,0sN_jPLnyIE,cutting,cutting,55.0,60.0,5,825,900,
564,564,564,0sN_jPLnyIE,cutting,cutting,60.0,65.0,5,900,975,
565,565,565,0sN_jPLnyIE,cutting,cutting,65.0,70.0,5,975,1050,
566,566,566,0sN_jPLnyIE,cutting,background,72.0,77.0,5,1080,1155,background
567,567,567,0sN_jPLnyIE,cutting,cutting,79.0,84.0,5,1185,1260,
568,568,568,0sN_jPLnyIE,cutting,cutting,84.0,89.0,5,1260,1335,
569,569,569,0sN_jPLnyIE,cutting,cutting,89.0,94.0,5,1335,1410,
570,570,570,0sN_jPLnyIE,cutting,cutting,94.0,99.0,5,1410,1485,
571,571,571,0sN_jPLnyIE,cutting,cutting,99.0,104.0,5,1485,1560,
572,572,572,0sN_jPLnyIE,cutting,cutting,104.0,109.0,5,1560,1635,
573,573,573,0sN_jPLnyIE,cutting,cutting,109.0,114.0,5,1635,1710,
574,574,574,0sN_jPLnyIE,cutting,background,118.0,123.0,5,1770,1845,cutting
575,575,575,0sN_jPLnyIE,cutting,background,123.0,128.0,5,1845,1920,cutting
576,576,576,0sN_jPLnyIE,cutting,background,128.0,133.0,5,1920,1995,cutting
577,577,577,0sN_jPLnyIE,background,background,133.0,138.0,5,1995,2070,
578,578,578,0sN_jPLnyIE,background,background,138.0,143.0,5,2070,2145,
579,579,579,1AwmGrnk-Qs,background,background,0.0,5.0,5,0,75,
580,580,580,1AwmGrnk-Qs,background,background,5.0,10.0,5,75,150,
581,581,581,1AwmGrnk-Qs,background,background,10.0,15.0,5,150,225,
582,582,582,1AwmGrnk-Qs,background,background,15.0,20.0,5,225,300,
583,583,583,1AwmGrnk-Qs,background,background,20.0,25.0,5,300,375,
584,584,584,1AwmGrnk-Qs,background,background,25.0,30.0,5,375,450,
585,585,585,1AwmGrnk-Qs,background,background,30.0,35.0,5,450,525,
586,586,586,1AwmGrnk-Qs,background,background,35.0,40.0,5,525,600,
587,587,587,1AwmGrnk-Qs,background,background,40.0,45.0,5,600,675,
588,588,588,1AwmGrnk-Qs,background,background,45.0,50.0,5,675,750,
589,589,589,1AwmGrnk-Qs,background,background,50.0,55.0,5,750,825,
590,590,590,1AwmGrnk-Qs,background,background,55.0,60.0,5,825,900,
591,591,591,1AwmGrnk-Qs,background,background,60.0,65.0,5,900,975,
592,592,592,1AwmGrnk-Qs,background,background,65.0,70.0,5,975,1050,
593,593,593,1AwmGrnk-Qs,background,background,70.0,75.0,5,1050,1125,
594,594,594,1AwmGrnk-Qs,background,background,75.0,80.0,5,1125,1200,
595,595,595,1AwmGrnk-Qs,background,background,80.0,85.0,5,1200,1275,
596,596,596,1AwmGrnk-Qs,background,background,85.0,90.0,5,1275,1350,
597,597,597,1AwmGrnk-Qs,background,background,90.0,95.0,5,1350,1425,
598,598,598,1AwmGrnk-Qs,background,background,95.0,100.0,5,1425,1500,
599,599,599,1AwmGrnk-Qs,background,background,100.0,105.0,5,1500,1575,
600,600,600,1AwmGrnk-Qs,background,background,105.0,110.0,5,1575,1650,
601,601,601,1AwmGrnk-Qs,cutting,cutting,113.0,118.0,5,1695,1770,
602,602,602,1AwmGrnk-Qs,cutting,cutting,118.0,123.0,5,1770,1845,
603,603,603,1AwmGrnk-Qs,cutting,cutting,123.0,128.0,5,1845,1920,
604,604,604,1AwmGrnk-Qs,cutting,cutting,128.0,133.0,5,1920,1995,
605,605,605,1AwmGrnk-Qs,cutting,cutting,133.0,138.0,5,1995,2070,
606,606,606,1AwmGrnk-Qs,cutting,cutting,138.0,143.0,5,2070,2145,
607,607,607,1AwmGrnk-Qs,cutting,background,145.0,150.0,5,2175,2250,cutting
608,608,608,1AwmGrnk-Qs,cutting,cutting,151.0,156.0,5,2265,2340,
609,609,609,1AwmGrnk-Qs,cutting,cutting,156.0,161.0,5,2340,2415,
610,610,610,1AwmGrnk-Qs,cutting,background,161.0,166.0,5,2415,2490,cutting
611,611,611,1AwmGrnk-Qs,cutting,background,166.0,171.0,5,2490,2565,cutting
612,612,612,1AwmGrnk-Qs,cutting,background,171.0,176.0,5,2565,2640,cutting
613,613,613,1AwmGrnk-Qs,cutting,background,176.0,181.0,5,2640,2715,cutting
614,614,614,1AwmGrnk-Qs,cutting,cutting,183.0,188.0,5,2745,2820,
615,615,615,1AwmGrnk-Qs,cutting,background,188.0,193.0,5,2820,2895,background
616,616,616,1AwmGrnk-Qs,cutting,cutting,194.0,199.0,5,2910,2985,
617,617,617,1AwmGrnk-Qs,cutting,cutting,199.0,204.0,5,2985,3060,
618,618,618,1AwmGrnk-Qs,cutting,cutting,204.0,209.0,5,3060,3135,
619,619,619,1AwmGrnk-Qs,cutting,cutting,209.0,214.0,5,3135,3210,
620,620,620,1AwmGrnk-Qs,cutting,background,215.0,220.0,5,3225,3300,background
621,621,621,1AwmGrnk-Qs,cutting,background,220.0,225.0,5,3300,3375,background
622,622,622,1AwmGrnk-Qs,cutting,background,225.0,230.0,5,3375,3450,background
623,623,623,1AwmGrnk-Qs,background,background,230.0,235.0,5,3450,3525,
624,624,624,1AwmGrnk-Qs,cutting,background,235.0,240.0,5,3525,3600,cutting
625,625,625,1AwmGrnk-Qs,cutting,background,240.0,245.0,5,3600,3675,cutting
626,626,626,1AwmGrnk-Qs,cutting,background,245.0,250.0,5,3675,3750,cutting
627,627,627,1AwmGrnk-Qs,cutting,background,250.0,255.0,5,3750,3825,cutting
628,628,628,1AwmGrnk-Qs,cutting,background,255.0,260.0,5,3825,3900,cutting
629,629,629,1AwmGrnk-Qs,cutting,background,260.0,265.0,5,3900,3975,cutting
630,630,630,1AwmGrnk-Qs,cutting,background,265.0,270.0,5,3975,4050,cutting
631,631,631,1AwmGrnk-Qs,cutting,background,270.0,275.0,5,4050,4125,cutting
632,632,632,1AwmGrnk-Qs,cutting,background,275.0,280.0,5,4125,4200,cutting
633,633,633,1AwmGrnk-Qs,cutting,background,280.0,285.0,5,4200,4275,cutting
634,634,634,1AwmGrnk-Qs,cutting,background,285.0,290.0,5,4275,4350,cutting
635,635,635,1AwmGrnk-Qs,cutting,background,290.0,295.0,5,4350,4425,cutting
636,636,636,1AwmGrnk-Qs,cutting,background,295.0,300.0,5,4425,4500,cutting
637,637,637,1AwmGrnk-Qs,cutting,background,300.0,305.0,5,4500,4575,cutting
638,638,638,1AwmGrnk-Qs,cutting,background,305.0,310.0,5,4575,4650,cutting
639,639,639,1AwmGrnk-Qs,cutting,background,310.0,315.0,5,4650,4725,cutting
640,640,640,1AwmGrnk-Qs,cutting,background,315.0,320.0,5,4725,4800,cutting
641,641,641,1AwmGrnk-Qs,cutting,background,320.0,325.0,5,4800,4875,cutting
642,642,642,1AwmGrnk-Qs,cutting,background,325.0,330.0,5,4875,4950,cutting
643,643,643,1AwmGrnk-Qs,cutting,background,330.0,335.0,5,4950,5025,cutting
644,644,644,1AwmGrnk-Qs,cutting,background,335.0,340.0,5,5025,5100,cutting
645,645,645,1AwmGrnk-Qs,cutting,background,340.0,345.0,5,5100,5175,cutting
646,646,646,1AwmGrnk-Qs,cutting,background,345.0,350.0,5,5175,5250,cutting
647,647,647,1AwmGrnk-Qs,cutting,background,350.0,355.0,5,5250,5325,cutting
648,648,648,1AwmGrnk-Qs,cutting,background,355.0,360.0,5,5325,5400,cutting
649,649,649,1AwmGrnk-Qs,cutting,background,360.0,365.0,5,5400,5475,cutting
650,650,650,1AwmGrnk-Qs,cutting,cutting,365.0,370.0,5,5475,5550,
651,651,651,1AwmGrnk-Qs,cutting,cutting,370.0,375.0,5,5550,5625,
652,652,652,1AwmGrnk-Qs,cutting,cutting,375.0,380.0,5,5625,5700,
653,653,653,1AwmGrnk-Qs,cutting,cutting,380.0,385.0,5,5700,5775,
